Depth	Gamma
4111.80	71.2
4112.00	72.8
4112.20	70.4
4112.40	68
4112.60	65.6
4112.80	67.2
4113.00	70.8
4113.20	66.8
4113.40	68.4
4113.60	67.6
4113.80	69.4
4114.00	70.2
4114.20	70.8
4114.40	70
4114.60	70.4
4114.80	71.6
4115.00	68.8
4115.20	67.6
4115.40	67.6
4115.60	67.2
4115.80	66.4
4116.00	66.6
4116.20	67.2
4116.40	66.8
4116.60	67.2
4116.80	66.8
4117.00	66.4
4117.20	67.33
4117.40	67.6
4117.60	71.07
4117.80	71.6
4118.00	68.8
4118.20	65.2
4118.40	66.4
4118.60	68.4
4118.80	67.6
4119.00	66.8
4119.20	69.6
4119.40	70.8
4119.60	70.2
4119.80	66.6
4120.00	64.4
4120.20	67.6
4120.40	69.6
4120.60	68.8
4120.80	68.8
4121.00	67.6
4121.20	65.2
4121.40	66.8
4121.60	67.87
4121.80	67.2
4122.00	67.2
4122.20	66.8
4122.40	66.8
4122.60	65.6
4122.80	67
4123.00	67
4123.20	67.8
4123.40	68.4
4123.60	67.2
4123.80	68.8
4124.00	70.4
4124.20	68.8
4124.40	65.6
4124.60	63.6
4124.80	66.4
4125.00	66.4
4125.20	67.6
4125.40	66.4
4125.60	68.80
4125.80	67.60
4126.00	66.40
4126.20	62.40
4126.40	61.60
4126.60	63.80
4126.80	66.40
4127.00	67.20
4127.20	67.60
4127.40	63.60
4127.60	62.40
4127.80	62.80
4128.00	63.50
4128.20	64.10
4128.40	63.87
4128.60	62.80
4128.80	64.00
4129.00	66.40
4129.20	64.60
4129.40	62.40
4129.60	64.80
4129.80	65.40
4130.00	61.60
4130.20	62.40
4130.40	62.93
4130.60	65.60
4130.80	65.20
4131.00	64.40
4131.20	63.60
4131.40	65.20
4131.60	65.60
4131.80	64.00
4132.00	63.20
4132.20	58.40
4132.40	60.60
4132.60	61.60
4132.80	60.80
4133.00	62.40
4133.20	61.20
4133.40	63.20
4133.60	63.20
4133.80	59.60
4134.00	58.40
4134.20	58.40
4134.40	58.40
4134.60	60.40
4134.80	59.60
4135.00	58.40
4135.20	60.80
4135.40	64.00
4135.60	61.60
4135.80	61.20
4136.00	65.33
4136.20	67.20
4136.40	61.60
4136.60	60.40
4136.80	61.20
4137.00	63.60
4137.20	61.60
4137.40	61.20
4137.60	61.20
4137.80	62.80
4138.00	64.60
4138.20	62.80
4138.40	63.60
4138.60	64.40
4138.80	62.80
4139.00	63.00
4139.20	60.80
4139.40	60.40
4139.60	59.20
4139.80	63.00
4140.00	62.80
4140.20	62.80
4140.40	64.67
4140.60	63.60
4140.80	63.20
4141.00	62.80
4141.20	61.07
4141.40	61.60
4141.60	58.80
4141.80	62.80
4142.00	59.60
4142.20	58.80
4142.40	64.40
4142.60	59.20
4142.80	64.40
4143.00	61.60
4143.20	64.40
4143.40	62.80
4143.60	63.20
4143.80	62.40
4144.00	58.40
4144.20	58.40
4144.40	62.40
4144.60	61.80
4144.80	63.60
4145.00	59.60
4145.20	59.20
4145.40	59.20
4145.60	60.27
4145.80	61.20
4146.00	63.00
4146.20	63.20
4146.40	60.40
4146.60	61.60
4146.80	60.80
4147.00	62.10
4147.20	61.50
4147.40	61.80
4147.60	59.60
4147.80	59.20
4148.00	57.20
4148.20	60.80
4148.40	60.00
4148.60	59.60
4148.80	57.20
4149.00	57.20
4149.20	58.20
4149.40	59.00
4149.60	59.00
4149.80	58.80
4150.00	60.80
4150.20	61.60
4150.40	61.20
4150.60	61.60
4150.80	61.80
4151.00	59.20
4151.20	60.80
4151.40	62.80
4151.60	60.20
4151.80	60.80
4152.00	58.40
4152.20	58.80
4152.40	61.60
4152.60	61.20
4152.80	64.40
4153.00	61.60
4153.20	62.80
4153.40	57.60
4153.60	59.20
4153.80	60.53
4154.00	61.00
4154.20	60.40
4154.40	60.40
4154.60	59.60
4154.80	62.40
4155.00	60.80
4155.20	59.20
4155.40	58.80
4155.60	59.20
4155.80	58.40
4156.00	59.20
4156.20	62.00
4156.40	61.60
4156.60	61.60
4156.80	59.47
4157.00	59.20
4157.20	61.20
4157.40	61.60
4157.60	63.20
4157.80	62.40
4158.00	60.80
4158.20	59.60
4158.40	59.20
4158.60	58.67
4158.80	59.40
4159.00	61.00
4159.20	62.80
4159.40	63.60
4159.60	60.40
4159.80	58.80
4160.00	59.20
4160.20	60.27
4160.40	61.60
4160.60	56.80
4160.80	63.60
4161.00	56.40
4161.20	57.60
4161.40	59.60
4161.60	55.60
4161.80	58.40
4162.00	60.40
4162.20	59.20
4162.40	61.40
4162.60	60.80
4162.80	61.20
4163.00	62.40
4163.20	59.20
4163.40	58.00
4163.60	58.20
4163.80	58.40
4164.00	57.60
4164.20	62.40
4164.40	61.20
4164.60	59.60
4164.80	59.60
4165.00	61.47
4165.20	63.60
4165.40	62.40
4165.60	62.40
4165.80	60.80
4166.00	62.60
4166.20	62.80
4166.40	62.80
4166.60	60.80
4166.80	59.20
4167.00	58.00
4167.20	58.80
4167.40	59.87
4167.60	60.40
4167.80	58.80
4168.00	62.20
4168.20	63.60
4168.40	64.67
4168.60	63.60
4168.80	61.73
4169.00	61.20
4169.20	61.60
4169.40	62.40
4169.60	60.00
4169.80	59.60
4170.00	59.60
4170.20	59.60
4170.40	60.00
4170.60	59.87
4170.80	58.80
4171.00	57.47
4171.20	56.80
4171.40	60.80
4171.60	61.60
4171.80	59.40
4172.00	51.60
4172.20	51.00
4172.40	50.40
4172.60	54.00
4172.80	56.40
4173.00	55.60
4173.20	57.20
4173.40	59.40
4173.60	61.60
4173.80	60.67
4174.00	58.80
4174.20	56.80
4174.40	59.20
4174.60	59.60
4174.80	57.60
4175.00	60.00
4175.20	60.80
4175.40	60.40
4175.60	57.60
4175.80	58.40
4176.00	55.20
4176.20	54.80
4176.40	57.60
4176.60	59.20
4176.80	62.00
4177.00	64.40
4177.20	62.40
4177.40	59.20
4177.60	60.40
4177.80	59.60
4178.00	60.80
4178.20	60.80
4178.40	59.20
4178.60	57.20
4178.80	58.27
4179.00	59.60
4179.20	58.40
4179.40	61.20
4179.60	60.20
4179.80	62.80
4180.00	63.76
4180.20	64.72
4180.40	65.60
4180.60	65.60
4180.80	64.00
4181.00	64.60
4181.20	64.40
4181.40	63.20
4181.60	63.60
4181.80	61.80
4182.00	60.80
4182.20	62.67
4182.40	63.20
4182.60	59.60
4182.80	63.60
4183.00	63.00
4183.20	61.20
4183.40	61.00
4183.60	60.67
4183.80	61.20
4184.00	60.00
4184.20	58.80
4184.40	59.20
4184.60	59.60
4184.80	59.60
4185.00	63.40
4185.20	63.60
4185.40	63.60
4185.60	60.00
4185.80	60.80
4186.00	59.20
4186.20	59.60
4186.40	62.40
4186.60	64.40
4186.80	63.47
4187.00	61.60
4187.20	61.20
4187.40	60.80
4187.60	61.20
4187.80	59.60
4188.00	60.80
4188.20	58.80
4188.40	59.60
4188.60	60.93
4188.80	59.60
4189.00	59.60
4189.20	61.20
4189.40	64.40
4189.60	62.80
4189.80	61.20
4190.00	60.00
4190.20	60.80
4190.40	62.80
4190.60	64.40
4190.80	64.40
4191.00	64.67
4191.20	65.20
4191.40	67.60
4191.60	66.80
4191.80	66.80
4192.00	65.60
4192.20	64.40
4192.40	66.40
4192.60	65.60
4192.80	65.60
4193.00	61.40
4193.20	58.80
4193.40	59.80
4193.60	64.00
4193.80	67.20
4194.00	68.80
4194.20	67.20
4194.40	68.40
4194.60	68.80
4194.80	66.40
4195.00	66.40
4195.20	66.40
4195.40	65.60
4195.60	66.20
4195.80	68.80
4196.00	67.60
4196.20	66.40
4196.40	64.40
4196.60	61.20
4196.80	64.60
4197.00	67.07
4197.20	68.40
4197.40	69.20
4197.60	68.93
4197.80	66.80
4198.00	67.20
4198.2	67.6
4198.4	64.4
4198.6	66.8
4198.8	65.2
4199	67.2
4199.2	67.6
4199.4	64.4
4199.6	67.2
4199.8	66.4
4200	68.4
4200.2	65.2
4200.4	68.8
4200.6	68.8
4200.8	68.8
4201	66.6
4201.2	66.8
4201.4	66.8
4201.6	70.4
4201.8	70.8
4202	69.2
4202.2	67.2
4202.4	62.8
4202.6	63.6
4202.8	66.4
4203	68.27
4203.2	68.8
4203.4	68.4
4203.6	68.8
4203.8	68.4
4204	65.8
4204.2	66.4
4204.4	69.6
4204.6	74.4
4204.8	73.2
4205	72.4
4205.2	71.6
4205.4	69.6
4205.6	68.8
4205.8	65.6
4206	64
4206.2	62.8
4206.4	64.08
4206.6	65.84
4206.8	67.6
4207	71.6
4207.2	70.8
4207.4	67.6
4207.6	67.6
4207.8	69.2
4208	68.8
4208.2	69.8
4208.4	69.6
4208.6	65.6
4208.8	62.8
4209	65.2
4209.2	67.4
4209.4	67.6
4209.6	66.2
4209.8	65.6
4210	66.4
4210.2	69.6
4210.4	68.13
4210.6	67.6
4210.8	67.4
4211	67.4
4211.2	68.2
4211.4	69.2
4211.6	69.2
4211.8	67.2
4212	66.4
4212.2	68.2
4212.4	67.6
4212.6	67.33
4212.8	67.8
4213	68.8
4213.2	70.8
4213.4	69.6
4213.6	69
4213.8	69.6
4214	71
4214.2	70.67
4214.4	69.6
4214.6	70.4
4214.8	71.2
4215	71.2
4215.2	71.2
4215.4	69.6
4215.6	68.8
4215.8	66.8
4216	67.12
4216.2	67.44
4216.4	65.6
4216.6	68
4216.8	70.4
4217	70.8
4217.20	71.60
4217.40	71.20
4217.60	72.40
4217.80	67.20
4218.00	69.60
4218.20	69.20
4218.40	70.80
4218.60	70.80
4218.80	72.80
4219.00	66.80
4219.20	71.60
4219.40	66.00
4219.60	66.20
4219.80	67.20
4220.00	69.20
4220.20	67.20
4220.40	66.27
4220.60	65.20
4220.80	68.80
4221.00	70.40
4221.20	67.20
4221.40	69.20
4221.60	68.80
4221.80	70.60
4222.00	71.20
4222.20	71.00
4222.40	69.87
4222.60	71.20
4222.80	72.20
4223.00	68.40
4223.20	66.80
4223.40	67.20
4223.60	69.20
4223.80	69.20
4224.00	68.40
4224.20	67.33
4224.40	67.60
4224.60	67.00
4224.80	66.40
4225.00	66.40
4225.20	66.40
4225.40	66.40
4225.60	67.40
4225.80	68.80
4226.00	69.60
4226.20	66.20
4226.40	66.40
4226.60	68.00
4226.80	68.80
4227.00	68.80
4227.20	68.80
4227.40	68.93
4227.60	69.20
4227.80	69.60
4228.00	66.80
4228.20	69.60
4228.40	69.20
4228.60	67.60
4228.80	68.20
4229.00	69.60
4229.20	73.60
4229.40	74.40
4229.60	72.80
4229.80	71.20
4230.00	70.80
4230.20	68.80
4230.40	71.60
4230.60	70.80
4230.80	70.00
4231.00	67.20
4231.20	66.40
4231.40	68.40
4231.60	70.80
4231.80	70.40
4232.00	67.60
4232.20	67.60
4232.40	64.40
4232.60	63.20
4232.80	64.53
4233.00	66.40
4233.20	68.60
4233.40	69.20
4233.60	67.60
4233.80	66.93
4234.00	65.60
4234.20	66.00
4234.40	65.60
4234.60	65.60
4234.80	65.60
4235.00	67.20
4235.20	64.40
4235.40	66.00
4235.60	67.60
4235.80	69.40
4236.00	70.80
4236.20	69.20
4236.40	66.80
4236.60	67.30
4236.80	67.50
4237.00	68.40
4237.20	67.80
4237.40	67.20
4237.60	66.67
4237.80	67.20
4238.00	67.20
4238.20	67.20
4238.40	68.40
4238.60	67.60
4238.80	68.00
4239.00	68.40
4239.20	68.40
4239.40	65.20
4239.60	65.20
4239.80	68.40
4240.00	72.80
4240.20	71.20
4240.40	68.80
4240.60	69.20
4240.80	68.80
4241.00	69.60
4241.20	69.60
4241.40	70.80
4241.60	69.20
4241.80	68.40
4242.00	68.80
4242.20	71.60
4242.40	66.40
4242.60	70.40
4242.80	70.40
4243.00	66.80
4243.20	67.20
4243.40	71.20
4243.60	64.40
4243.80	65.50
4244.00	65.30
4244.20	65.80
4244.40	67.60
4244.60	69.20
4244.80	68.80
4245.00	69.40
4245.20	69.20
4245.40	66.93
4245.60	66.40
4245.80	64.40
4246	63.87
4246.2	65.2
4246.4	66.4
4246.6	65.6
4246.8	63.6
4247	61.8
4247.2	59.2
4247.4	59.6
4247.6	59.6
4247.8	61.6
4248	63.2
4248.2	63.2
4248.4	64.4
4248.6	67.2
4248.8	67.2
4249	69.6
4249.2	71.6
4249.4	69.6
4249.6	67.8
4249.8	67.6
4250	69.2
4250.2	67.6
4250.4	66.8
4250.6	65.6
4250.8	66.8
4251	66.4
4251.2	66.8
4251.4	66.13
4251.6	65.6
4251.8	67.2
4252	68.8
4252.2	67.2
4252.4	65.2
4252.6	67.2
4252.8	70.4
4253	70.93
4253.2	70.8
4253.4	71.6
4253.6	72.4
4253.8	71.6
4254	68.4
4254.2	67.6
4254.4	68.4
4254.6	68.67
4254.8	67.6
4255	66.8
4255.2	65.6
4255.4	63.2
4255.6	66.4
4255.8	65.6
4256	67
4256.2	68.4
4256.4	68.2
4256.6	65.2
4256.8	65.6
4257	68.4
4257.2	68.6
4257.4	67.6
4257.6	68.13
4257.8	68
4258	64.4
4258.2	65.2
4258.4	67.2
4258.6	68.8
4258.8	68.8
4259	70.8
4259.2	69.73
4259.4	66.4
4259.6	67.2
4259.8	66.8
4260	68
4260.2	67.2
4260.4	68.4
4260.6	69.6
4260.8	69.6
4261	70.4
4261.2	68.2
4261.4	72.8
4261.6	72.8
4261.8	68.4
4262	68
4262.2	69.6
4262.4	70
4262.6	69.4
4262.8	68.8
4263	67.6
4263.2	67.6
4263.4	68
4263.6	67.8
4263.8	68.2
4264	70
4264.2	71.2
4264.4	70.4
4264.6	68.8
4264.8	69.6
4265	70.4
4265.2	70.8
4265.4	69.6
4265.6	69.6
4265.8	70.4
4266	72.2
4266.2	71.4
4266.4	70.4
4266.6	68.8
4266.8	67.4
4267	68
4267.2	68
4267.4	67.2
4267.6	66.8
4267.8	65.2
4268	65.6
4268.2	65.8
4268.4	68.4
4268.6	68.8
4268.8	67.6
4269	66.4
4269.2	63.6
4269.4	63.2
4269.6	63.2
4269.8	69.2
4270	70.4
4270.2	71.6
4270.4	71.2
4270.6	68.2
4270.8	70.4
4271	69.6
4271.2	73
4271.4	69.2
4271.6	68.8
4271.8	68.8
4272	68
4272.2	69.2
4272.4	69.6
4272.6	70.8
4272.8	67.2
4273	70.4
4273.2	69.2
4273.4	68
4273.6	68
4273.8	69.6
4274	68.67
4274.2	68.4
4274.4	72.8
4274.6	72.2
4274.8	70.4
4275	71.2
4275.2	71.6
4275.4	70.4
4275.6	68.8
4275.8	69.2
4276	73.2
4276.2	74.4
4276.4	77.2
4276.6	76.4
4276.8	76.8
4277	73.6
4277.2	71.8
4277.4	70
4277.6	69
4277.8	68.4
4278	67.6
4278.2	69.2
4278.4	70.4
4278.6	69.2
4278.8	68.4
4279	67.87
4279.2	68.4
4279.4	66.8
4279.6	67.6
4279.8	68.8
4280	69.2
4280.2	68.6
4280.4	67.2
4280.6	68.8
4280.8	69.2
4281	69.2
4281.2	68.4
4281.4	70.8
4281.6	70.8
4281.8	71.2
4282	70.93
4282.2	70.93
4282.4	71.2
4282.6	71.2
4282.8	72
4283	73
4283.20	70.80
4283.40	70.00
4283.60	68.20
4283.80	69.60
4284.00	72.40
4284.20	71.60
4284.40	71.00
4284.60	71.60
4284.80	70.40
4285.00	68.60
4285.20	69.20
4285.40	69.40
4285.60	69.60
4285.80	72.40
4286.00	71.60
4286.20	71.20
4286.40	67.60
4286.60	69.60
4286.80	73.60
4287.00	75.60
4287.20	75.60
4287.40	72.67
4287.60	72.40
4287.80	72.80
4288.00	73.33
4288.20	73.20
4288.40	71.00
4288.60	69.73
4288.80	70.80
4289.00	71.70
4289.20	70.30
4289.40	71.20
4289.60	72.40
4289.80	72.80
4290.00	74.40
4290.20	70.80
4290.40	72.80
4290.60	72.40
4290.80	70.40
4291.00	72.80
4291.20	69.60
4291.40	73.60
4291.60	71.60
4291.80	71.60
4292.00	71.60
4292.20	73.20
4292.40	72.80
4292.60	71.00
4292.80	70.64
4293.00	72.72
4293.20	74.80
4293.40	75.60
4293.60	74.80
4293.80	71.60
4294.00	71.60
4294.20	72.80
4294.40	71.60
4294.60	73.60
4294.80	75.60
4295.00	76.20
4295.20	75.60
4295.40	73.60
4295.60	75.20
4295.80	74.80
4296.00	75.20
4296.20	76.80
4296.40	77.60
4296.60	74.80
4296.80	71.20
4297.00	69.60
4297.20	72.20
4297.40	73.60
4297.60	75.20
4297.80	72.80
4298.00	70.40
4298.20	72.80
4298.40	73.60
4298.60	71.20
4298.80	70.80
4299.00	70.40
4299.20	69.20
4299.40	69.47
4299.60	72.40
4299.80	73.73
4300.00	76.40
4300.20	75.20
4300.40	76.40
4300.60	74.80
4300.80	75.20
4301.00	73.60
4301.20	71.80
4301.40	71.60
4301.60	71.60
4301.80	74.80
4302.00	74.40
4302.20	75.20
4302.40	69.20
4302.60	70.80
4302.80	73.20
4303.00	75.60
4303.20	77.60
4303.40	79.60
4303.60	78.80
4303.80	73.60
4304.00	72.40
4304.20	76.40
4304.40	75.60
4304.60	74.80
4304.80	73.20
4305.00	71.60
4305.20	70.80
4305.40	72.80
4305.60	72.80
4305.80	71.60
4306.00	71.00
4306.20	72.00
4306.40	73.00
4306.60	73.20
4306.80	73.40
4307.00	76.80
4307.20	75.20
4307.40	76.40
4307.60	73.60
4307.80	72.40
4308.00	71.47
4308.20	69.60
4308.40	68.80
4308.60	69.80
4308.80	72.00
4309.00	69.60
4309.20	67.60
4309.40	68.40
4309.60	71.20
4309.80	74.40
4310.00	72.20
4310.20	73.60
4310.40	78.80
4310.60	76.80
4310.80	74.40
4311.00	71.60
4311.20	71.60
4311.40	70.40
4311.60	69.60
4311.80	69.60
4312.00	70.40
4312.20	72.60
4312.40	72.27
4312.60	73.60
4312.80	71.80
4313.00	62.80
4313.2	60.32
4313.4	65.76
4313.6	71.2
4313.8	73.6
4314	75.2
4314.2	74.4
4314.4	71.6
4314.6	73.2
4314.8	74.8
4315	76.4
4315.2	75.07
4315.4	74.8
4315.6	76.4
4315.8	77.2
4316	74.8
4316.2	74.8
4316.4	73
4316.6	72.6
4316.8	74.8
4317	75.6
4317.2	74
4317.4	69.6
4317.6	73.2
4317.8	73.6
4318	73.8
4318.2	73.2
4318.4	72.8
4318.6	73
4318.8	75.2
4319	75.2
4319.2	72.8
4319.4	72.8
4319.6	70.4
4319.8	73.07
4320	74.8
4320.2	77.6
4320.4	73.6
4320.6	74.8
4320.8	74.4
4321	74.8
4321.2	73.6
4321.4	74.8
4321.6	75.87
4321.8	76
4322	75.6
4322.2	75.6
4322.4	74.8
4322.6	74
4322.8	74.2
4323	74.4
4323.2	73.6
4323.4	73.2
4323.6	73.6
4323.8	74.4
4324	76.8
4324.2	77.07
4324.4	76.2
4324.6	72.4
4324.8	72.8
4325	72.8
4325.2	70.8
4325.4	72.4
4325.6	70.8
4325.8	71.6
4326	73.6
4326.2	74.8
4326.4	72.8
4326.6	72.4
4326.8	72.4
4327	72.4
4327.2	73.47
4327.4	73.2
4327.6	72.8
4327.8	74.8
4328	77.2
4328.2	78.6
4328.4	75.8
4328.6	69.6
4328.8	71.2
4329	72.8
4329.2	70.8
4329.4	69.6
4329.6	70
4329.8	69.2
4330	70.4
4330.2	72.6
4330.4	71.6
4330.6	70.8
4330.8	72.8
4331	73.8
4331.2	78.8
4331.4	75.2
4331.6	73.2
4331.8	71.6
4332	70.8
4332.2	69.6
4332.4	69.6
4332.6	72.2
4332.8	76.8
4333	79.07
4333.2	78.8
4333.4	72.2
4333.6	71.47
4333.8	72.8
4334	72.8
4334.2	70.8
4334.4	69.2
4334.6	69.2
4334.8	71.2
4335	72.8
4335.2	72.8
4335.4	72.4
4335.6	71.2
4335.8	70.4
4336	67.6
4336.2	70.6
4336.4	72.8
4336.6	70.8
4336.8	69.2
4337	68.8
4337.2	67.6
4337.4	68.8
4337.6	71.4
4337.8	74.4
4338	71.6
4338.2	66.8
4338.4	65.2
4338.6	69.2
4338.8	74.4
4339	73.87
4339.2	72.4
4339.4	72.8
4339.6	72.8
4339.8	71.2
4340	69.6
4340.2	71.47
4340.4	71.2
4340.6	69.4
4340.8	69.8
4341	70.2
4341.2	69.8
4341.4	69
4341.6	70
4341.8	71.73
4342	72.8
4342.2	74.13
4342.4	72.8
4342.6	72.8
4342.8	71.2
4343	68.8
4343.2	72.8
4343.4	73.2
4343.6	71.6
4343.8	72.67
4344	71.2
4344.2	73.2
4344.4	70.4
4344.6	71.8
4344.8	72.4
4345	75.2
4345.2	74.8
4345.4	72.13
4345.6	71.6
4345.8	72.8
4346	73.2
4346.2	72.2
4346.4	70.8
4346.6	70.8
4346.8	68.53
4347	68.8
4347.2	72.8
4347.4	72.8
4347.6	70.8
4347.8	67.2
4348	66.8
4348.2	67.4
4348.4	69.2
4348.6	72.4
4348.8	72.4
4349	72
4349.2	71.6
4349.4	71.2
4349.6	70.8
4349.8	69.2
4350	70.8
4350.2	70.8
4350.4	71.6
4350.6	69.6
4350.8	67
4351	69.8
4351.2	69.6
4351.4	72.4
4351.6	74.8
4351.8	68.4
4352	68.8
4352.2	68.4
4352.4	67.2
4352.6	65.6
4352.8	67.6
4353	68.8
4353.2	65.6
4353.4	70.8
4353.6	72.4
4353.8	72.4
4354	71.2
4354.2	71.47
4354.4	71.4
4354.6	69.6
4354.8	69.2
4355	72.4
4355.2	70.4
4355.4	70
4355.6	70.8
4355.8	70
4356	67.6
4356.2	68.4
4356.4	68.8
4356.6	68.8
4356.8	68.8
4357	70.8
4357.2	71.6
4357.4	73.47
4357.6	71.2
4357.8	73.6
4358	71.6
4358.2	66.8
4358.4	64.4
4358.6	65.2
4358.8	68.8
4359	71.2
4359.2	67.6
4359.4	66.8
4359.6	68.8
4359.8	69.2
4360.00	69.40
4360.20	69.73
4360.40	68.40
4360.60	67.07
4360.80	66.13
4361.00	65.60
4361.20	69.00
4361.40	69.60
4361.60	69.00
4361.80	68.80
4362.00	69.60
4362.20	72.40
4362.40	70.80
4362.60	68.60
4362.80	67.60
4363.00	68.40
4363.20	71.60
4363.40	67.60
4363.60	66.80
4363.80	68.80
4364.00	70.67
4364.20	73.20
4364.40	73.60
4364.60	70.80
4364.80	69.20
4365.00	68.40
4365.20	67.87
4365.40	69.20
4365.60	69.20
4365.80	67.60
4366.00	67.60
4366.20	70.00
4366.40	71.20
4366.60	72.27
4366.80	70.80
4367.00	67.20
4367.20	65.20
4367.40	65.20
4367.60	67.20
4367.80	67.20
4368.00	66.40
4368.20	66.00
4368.40	66.20
4368.60	66.40
4368.80	65.60
4369.00	67.20
4369.20	70.80
4369.40	72.80
4369.60	70.40
4369.80	67.20
4370.00	66.00
4370.20	64.40
4370.40	69.20
4370.60	65.60
4370.80	66.80
4371.00	68.40
4371.20	67.60
4371.40	67.07
4371.60	67.20
4371.80	69.60
4372.00	69.20
4372.20	68.40
4372.40	71.60
4372.60	70.80
4372.80	72.80
4373.00	73.20
4373.20	68.80
4373.40	69.20
4373.60	68.40
4373.80	68.40
4374.00	68.40
4374.20	69.20
4374.40	65.60
4374.60	69.40
4374.80	65.20
4375.00	67.60
4375.20	70.40
4375.40	67.60
4375.60	66.40
4375.80	65.73
4376.00	66.80
4376.20	68.80
4376.40	66.80
4376.60	65.60
4376.80	68.40
4377.00	67.20
4377.20	64.40
4377.40	65.20
4377.60	63.60
4377.80	63.60
4378.00	68.60
4378.20	67.33
4378.40	64.40
4378.60	63.60
4378.80	65.33
4379.00	65.60
4379.20	67.20
4379.40	66.40
4379.60	65.60
4379.80	67.60
4380.00	62.40
4380.20	67.20
4380.40	66.80
4380.60	64.40
4380.80	69.20
4381.00	66.40
4381.20	66.80
4381.40	70.40
4381.60	66.40
4381.80	68.80
4382.00	64.40
4382.20	65.60
4382.40	64.40
4382.60	65.00
4382.80	66.80
4383.00	65.73
4383.20	65.80
4383.40	66.80
4383.60	66.40
4383.80	66.40
4384.00	66.40
4384.20	63.40
4384.40	61.40
4384.60	60.40
4384.80	62.40
4385.00	63.20
4385.20	58.40
4385.40	56.60
4385.60	58.80
4385.80	58.80
4386.00	63.20
4386.20	65.60
4386.40	66.20
4386.60	65.60
4386.80	66.67
4387.00	66.20
4387.20	66.80
4387.40	66.80
4387.60	65.60
4387.80	67.20
4388.00	66.60
4388.20	68.00
4388.40	67.60
4388.60	68.80
4388.80	63.30
4389.00	63.50
4389.20	66.40
4389.40	66.40
4389.60	65.60
4389.80	61.60
4390.00	70.80
4390.20	67.60
4390.40	67.60
4390.60	69.60
4390.80	68.40
4391.00	67.20
4391.20	67.60
4391.40	67.20
4391.60	65.60
4391.80	66.80
4392.00	64.40
4392.20	66.40
4392.40	65.60
4392.60	65.60
4392.80	65.80
4393.00	66.93
4393.20	66.40
4393.40	69.60
4393.60	71.60
4393.80	71.20
4394.00	68.40
4394.20	66.40
4394.40	69.20
4394.60	68.00
4394.80	67.60
4395.00	70.80
4395.20	68.40
4395.40	66.40
4395.60	67.73
4395.80	70.80
4396.00	74.40
4396.20	72.40
4396.40	70.80
4396.60	68.80
4396.80	61.60
4397.00	61.60
4397.20	65.60
4397.40	70.00
4397.60	73.60
4397.80	72.60
4398.00	69.00
4398.20	67.60
4398.40	68.20
4398.60	67.07
4398.80	66.80
4399.00	65.30
4399.20	65.50
4399.40	66.80
4399.60	69.60
4399.80	69.20
4400.00	66.80
4400.20	67.20
4400.40	67.20
4400.60	68.60
4400.80	69.20
4401.00	67.60
4401.20	66.40
4401.40	70.80
4401.60	68.80
4401.80	67.60
4402.00	68.80
4402.20	71.40
4402.40	69.60
4402.60	72.40
4402.80	71.60
4403.00	70.80
4403.20	73.20
4403.40	71.60
4403.60	71.60
4403.80	69.60
4404.00	71.20
4404.20	70.80
4404.40	72.80
4404.60	69.20
4404.80	66.80
4405.00	67.33
4405.20	69.60
4405.40	71.60
4405.60	69.60
4405.80	68.80
4406.00	69.33
4406.20	70.60
4406.40	70.40
4406.60	69.20
4406.80	67.20
4407.00	67.07
4407.20	68.40
4407.40	70.60
4407.60	71.00
4407.80	67.20
4408.00	70
4408.20	72.8
4408.40	72.8
4408.60	71.6
4408.80	70.2
4409.00	70
4409.20	70.4
4409.40	69.6
4409.60	70.4
4409.80	69.2
4410.00	69.2
4410.20	67.6
4410.40	68.4
4410.60	69.6
4410.80	71.2
4411.00	71.6
4411.20	70.4
4411.40	69.2
4411.60	69
4411.80	69.2
4412.00	70.8
4412.20	70.8
4412.40	69.6
4412.60	68.8
4412.80	69.4
4413.00	68.8
4413.20	69.2
4413.40	66.8
4413.60	67.6
4413.80	74.4
4414.00	72.4
4414.20	71.2
4414.40	71.2
4414.60	69.2
4414.80	69.6
4415.00	68.8
4415.20	72.8
4415.40	69.6
4415.60	69.2
4415.80	71.2
4416.00	71.6
4416.20	72.8
4416.40	69.6
4416.60	68.2
4416.80	69.6
4417.00	69.2
4417.20	70.4
4417.40	72.8
4417.60	72.32
4417.80	71.84
4418.00	71.33
4418.20	70.8
4418.40	70.8
4418.60	70.4
4418.80	68.4
4419.00	72.4
4419.20	73.2
4419.40	70.8
4419.60	70.4
4419.80	70.6
4420.00	70.8
4420.20	74.8
4420.40	74.8
4420.60	72.8
4420.80	71.6
4421.00	70.4
4421.20	70.8
4421.40	69.6
4421.60	70.2
4421.80	69.6
4422.00	72
4422.20	76.8
4422.40	76.8
4422.60	76.8
4422.80	73.2
4423.00	72.8
4423.20	77.6
4423.40	77.2
4423.60	71.2
4423.80	71
4424.00	67.6
4424.20	70.8
4424.40	74.8
4424.60	68.8
4424.80	70.4
4425.00	63.6
4425.20	66.4
4425.40	60.8
4425.60	71.2
4425.80	59.6
4426.00	59.6
4426.20	62.8
4426.40	74.4
4426.60	75.2
4426.80	72.4
4427.00	70.8
4427.20	71.6
4427.40	73.6
4427.60	73.33
4427.80	73.6
4428.00	75.6
4428.20	75.6
4428.40	75.2
4428.60	73.2
4428.80	71.2
